Area Code,Cogs,Date,Inventory,Margin,Market Size,Market,Marketing,记录数,Product Line,Product Type,Product,Profit,Sales,State,Target COGS,Target Margin,Target Profit,Target Sales,Total Expenses,Type
708,123,2012-10-01 00:00:00.000,915,179,Major Market,Central,34,1,Leaves,Herbal Tea,Chamomile,133,302,Illinois,90,150,140,240,46,Decaf
815,108,2012-10-01 00:00:00.000,971,157,Major Market,Central,30,1,Leaves,Herbal Tea,Mint,116,265,Illinois,80,130,120,210,41,Decaf
234,82,2012-10-01 00:00:00.000,788,123,Major Market,Central,27,1,Leaves,Tea,Darjeeling,65,205,Ohio,50,90,60,140,58,Regular
614,91,2012-10-01 00:00:00.000,656,127,Major Market,Central,28,1,Leaves,Tea,Earl Grey,76,218,Ohio,50,100,80,150,51,Regular
720,90,2012-10-01 00:00:00.000,572,115,Major Market,Central,29,1,Leaves,Tea,Green Tea,74,205,Colorado,50,90,80,140,41,Regular
641,10,2012-10-01 00:00:00.000,598,13,Small Market,Central,3,1,Beans,Coffee,Decaf Irish Cream,-2,23,Iowa,0,10,10,10,15,Decaf
715,86,2012-10-01 00:00:00.000,547,116,Small Market,Central,28,1,Beans,Coffee,Decaf Irish Cream,61,202,Wisconsin,80,120,100,200,55,Decaf
816,79,2012-10-01 00:00:00.000,593,98,Small Market,Central,30,1,Beans,Coffee,Colombian,35,177,Missouri,70,100,70,170,63,Regular
715,96,2012-10-01 00:00:00.000,683,134,Small Market,Central,87,1,Beans,Coffee,Colombian,18,230,Wisconsin,90,140,60,230,116,Regular
314,40,2012-10-01 00:00:00.000,881,59,Small Market,Central,11,1,Beans,Espresso,Caffe Mocha,36,99,Missouri,50,90,90,140,23,Regular
608,80,2012-10-01 00:00:00.000,1055,94,Small Market,Central,24,1,Beans,Espresso,Caffe Mocha,48,174,Wisconsin,110,140,120,250,46,Regular
712,257,2012-10-01 00:00:00.000,1662,341,Small Market,Central,84,1,Leaves,Herbal Tea,Chamomile,224,598,Iowa,200,280,210,480,117,Decaf
641,122,2012-10-01 00:00:00.000,789,176,Small Market,Central,39,1,Leaves,Herbal Tea,Lemon,114,298,Iowa,90,150,130,240,62,Decaf
573,86,2012-10-01 00:00:00.000,1698,23,Small Market,Central,26,1,Leaves,Herbal Tea,Lemon,-26,109,Missouri,60,20,10,80,49,Decaf
563,239,2012-10-01 00:00:00.000,1755,239,Small Market,Central,66,1,Leaves,Tea,Darjeeling,149,478,Iowa,170,170,110,340,90,Regular
563,255,2012-10-01 00:00:00.000,1756,312,Small Market,Central,96,1,Leaves,Tea,Earl Grey,183,567,Iowa,170,230,130,400,129,Regular
417,25,2012-10-01 00:00:00.000,209,31,Small Market,Central,9,1,Leaves,Tea,Earl Grey,-11,56,Missouri,10,20,0,30,42,Regular
970,81,2012-11-01 00:00:00.000,984,117,Major Market,Central,22,1,Beans,Coffee,Decaf Irish Cream,84,198,Colorado,80,110,80,190,33,Decaf
815,113,2012-11-01 00:00:00.000,803,165,Major Market,Central,36,1,Beans,Coffee,Decaf Irish Cream,106,278,Illinois,110,160,110,270,59,Decaf
303,75,2012-11-01 00:00:00.000,659,114,Major Market,Central,24,1,Beans,Espresso,Decaf Espresso,58,189,Colorado,90,150,100,240,56,Decaf
847,211,2012-11-01 00:00:00.000,1778,212,Major Market,Central,59,1,Beans,Espresso,Decaf Espresso,129,423,Illinois,270,270,200,540,83,Decaf
970,118,2012-11-01 00:00:00.000,930,172,Major Market,Central,33,1,Beans,Coffee,Amaretto,128,290,Colorado,110,170,130,280,44,Regular
815,173,2012-11-01 00:00:00.000,1150,239,Major Market,Central,57,1,Beans,Coffee,Colombian,139,412,Illinois,170,230,140,400,100,Regular
303,50,2012-11-01 00:00:00.000,589,73,Major Market,Central,14,1,Beans,Espresso,Caffe Mocha,48,123,Colorado,60,90,70,150,25,Regular
224,228,2012-11-01 00:00:00.000,1691,304,Major Market,Central,75,1,Beans,Espresso,Caffe Mocha,196,532,Illinois,290,390,290,680,108,Regular
440,181,2012-11-01 00:00:00.000,1283,182,Major Market,Central,50,1,Beans,Espresso,Caffe Mocha,107,363,Ohio,230,230,170,460,75,Regular
970,181,2012-11-01 00:00:00.000,1283,182,Major Market,Central,50,1,Leaves,Herbal Tea,Chamomile,107,363,Colorado,170,160,100,330,75,Decaf
312,118,2012-11-01 00:00:00.000,930,172,Major Market,Central,33,1,Leaves,Herbal Tea,Chamomile,127,290,Illinois,110,150,110,260,45,Decaf
630,81,2012-11-01 00:00:00.000,984,117,Major Market,Central,22,1,Leaves,Herbal Tea,Mint,84,198,Illinois,70,110,80,180,33,Decaf
330,78,2012-11-01 00:00:00.000,798,119,Major Market,Central,25,1,Leaves,Tea,Darjeeling,62,197,Ohio,60,100,60,160,57,Regular
630,75,2012-11-01 00:00:00.000,659,114,Major Market,Central,24,1,Leaves,Tea,Earl Grey,59,189,Illinois,60,90,50,150,55,Regular
419,102,2012-11-01 00:00:00.000,666,143,Major Market,Central,31,1,Leaves,Tea,Earl Grey,89,245,Ohio,80,120,70,200,54,Regular
719,88,2012-11-01 00:00:00.000,561,112,Major Market,Central,29,1,Leaves,Tea,Green Tea,70,200,Colorado,70,90,60,160,42,Regular
641,10,2012-11-01 00:00:00.000,596,13,Small Market,Central,3,1,Beans,Coffee,Decaf Irish Cream,-3,23,Iowa,0,20,10,20,16,Decaf
262,77,2012-11-01 00:00:00.000,557,103,Small Market,Central,25,1,Beans,Coffee,Decaf Irish Cream,51,180,Wisconsin,70,100,60,170,52,Decaf
563,15,2012-11-01 00:00:00.000,848,24,Small Market,Central,4,1,Beans,Coffee,Amaretto,8,39,Iowa,10,20,10,30,16,Regular
573,82,2012-11-01 00:00:00.000,601,102,Small Market,Central,31,1,Beans,Coffee,Colombian,38,184,Missouri,80,100,40,180,64,Regular
262,94,2012-11-01 00:00:00.000,694,130,Small Market,Central,85,1,Beans,Coffee,Colombian,16,224,Wisconsin,90,130,30,220,114,Regular
314,54,2012-11-01 00:00:00.000,885,78,Small Market,Central,15,1,Beans,Espresso,Caffe Mocha,51,132,Missouri,60,100,80,160,27,Regular
920,75,2012-11-01 00:00:00.000,1063,89,Small Market,Central,23,1,Beans,Espresso,Caffe Mocha,45,164,Wisconsin,90,110,70,200,44,Regular
712,228,2012-11-01 00:00:00.000,1691,304,Small Market,Central,75,1,Leaves,Herbal Tea,Chamomile,196,532,Iowa,210,280,180,490,108,Decaf
712,113,2012-11-01 00:00:00.000,803,165,Small Market,Central,36,1,Leaves,Herbal Tea,Lemon,107,278,Iowa,100,150,100,250,58,Decaf
712,211,2012-11-01 00:00:00.000,1778,212,Small Market,Central,59,1,Leaves,Tea,Darjeeling,129,423,Iowa,170,180,110,350,83,Regular
319,245,2012-11-01 00:00:00.000,1784,300,Small Market,Central,93,1,Leaves,Tea,Earl Grey,173,545,Iowa,200,250,130,450,127,Regular
720,86,2012-12-01 00:00:00.000,1003,124,Major Market,Central,24,1,Beans,Coffee,Decaf Irish Cream,88,210,Colorado,80,120,90,200,36,Decaf
630,127,2012-12-01 00:00:00.000,830,185,Major Market,Central,40,1,Beans,Coffee,Decaf Irish Cream,122,312,Illinois,120,180,130,300,63,Decaf
970,67,2012-12-01 00:00:00.000,677,101,Major Market,Central,22,1,Beans,Espresso,Decaf Espresso,47,168,Colorado,80,130,80,210,54,Decaf
630,250,2012-12-01 00:00:00.000,1820,251,Major Market,Central,70,1,Beans,Espresso,Decaf Espresso,157,501,Illinois,320,320,240,640,94,Decaf
719,123,2012-12-01 00:00:00.000,959,179,Major Market,Central,34,1,Beans,Coffee,Amaretto,134,302,Colorado,120,170,130,290,45,Regular
847,224,2012-12-01 00:00:00.000,1191,310,Major Market,Central,73,1,Beans,Coffee,Colombian,194,534,Illinois,220,300,190,520,116,Regular
970,54,2012-12-01 00:00:00.000,601,79,Major Market,Central,15,1,Beans,Espresso,Caffe Mocha,53,133,Colorado,60,110,90,170,26,Regular
815,247,2012-12-01 00:00:00.000,1744,329,Major Market,Central,81,1,Beans,Espresso,Caffe Mocha,216,576,Illinois,310,420,320,730,113,Regular
740,153,2012-12-01 00:00:00.000,1319,153,Major Market,Central,42,1,Beans,Espresso,Caffe Mocha,87,306,Ohio,190,200,140,390,66,Regular
303,153,2012-12-01 00:00:00.000,1319,153,Major Market,Central,42,1,Leaves,Herbal Tea,Chamomile,87,306,Colorado,140,140,80,280,66,Decaf
309,123,2012-12-01 00:00:00.000,959,179,Major Market,Central,34,1,Leaves,Herbal Tea,Chamomile,133,302,Illinois,110,170,130,280,46,Decaf
630,86,2012-12-01 00:00:00.000,1003,124,Major Market,Central,24,1,Leaves,Herbal Tea,Mint,88,210,Illinois,80,110,80,190,36,Decaf
513,88,2012-12-01 00:00:00.000,817,133,Major Market,Central,29,1,Leaves,Tea,Darjeeling,72,221,Ohio,70,110,70,180,61,Regular
740,134,2012-12-01 00:00:00.000,690,186,Major Market,Central,41,1,Leaves,Tea,Earl Grey,121,320,Ohio,110,150,90,260,65,Regular
719,81,2012-12-01 00:00:00.000,551,104,Major Market,Central,26,1,Leaves,Tea,Green Tea,66,185,Colorado,60,90,60,150,38,Regular
319,10,2012-12-01 00:00:00.000,594,14,Small Market,Central,3,1,Beans,Coffee,Decaf Irish Cream,-1,24,Iowa,0,20,10,20,15,Decaf
715,83,2012-12-01 00:00:00.000,575,112,Small Market,Central,27,1,Beans,Coffee,Decaf Irish Cream,57,195,Wisconsin,80,110,70,190,55,Decaf
573,68,2012-12-01 00:00:00.000,619,85,Small Market,Central,25,1,Beans,Coffee,Colombian,26,153,Missouri,60,90,40,150,59,Regular
715,105,2012-12-01 00:00:00.000,716,145,Small Market,Central,95,1,Beans,Coffee,Colombian,20,250,Wisconsin,100,140,30,240,125,Regular
314,50,2012-12-01 00:00:00.000,898,73,Small Market,Central,14,1,Beans,Espresso,Caffe Mocha,48,123,Missouri,60,90,70,150,25,Regular
715,80,2012-12-01 00:00:00.000,1079,96,Small Market,Central,24,1,Beans,Espresso,Caffe Mocha,50,176,Wisconsin,100,120,80,220,46,Regular
641,247,2012-12-01 00:00:00.000,1744,329,Small Market,Central,81,1,Leaves,Herbal Tea,Chamomile,216,576,Iowa,230,300,200,530,113,Decaf
319,127,2012-12-01 00:00:00.000,830,185,Small Market,Central,40,1,Leaves,Herbal Tea,Lemon,123,312,Iowa,120,170,120,290,62,Decaf
641,250,2012-12-01 00:00:00.000,1820,251,Small Market,Central,70,1,Leaves,Tea,Darjeeling,156,501,Iowa,210,200,120,410,95,Regular
641,294,2012-12-01 00:00:00.000,1838,360,Small Market,Central,111,1,Leaves,Tea,Earl Grey,216,654,Iowa,240,300,170,540,144,Regular
573,20,2012-12-01 00:00:00.000,218,25,Small Market,Central,7,1,Leaves,Tea,Earl Grey,-16,45,Missouri,10,20,-10,30,41,Regular
719,108,2013-10-01 00:00:00.000,971,157,Major Market,Central,30,1,Beans,Coffee,Decaf Irish Cream,172,282,Colorado,100,160,150,260,41,Decaf
815,122,2013-10-01 00:00:00.000,789,176,Major Market,Central,39,1,Beans,Coffee,Decaf Irish Cream,171,318,Illinois,110,190,160,300,61,Decaf
970,72,2013-10-01 00:00:00.000,650,110,Major Market,Central,23,1,Beans,Espresso,Decaf Espresso,83,194,Colorado,100,160,130,260,54,Decaf
773,239,2013-10-01 00:00:00.000,1755,239,Major Market,Central,66,1,Beans,Espresso,Decaf Espresso,221,509,Illinois,340,370,300,710,90,Decaf
419,54,2013-10-01 00:00:00.000,404,66,Major Market,Central,20,1,Beans,Espresso,Decaf Espresso,18,128,Ohio,70,100,70,170,54,Decaf
719,123,2013-10-01 00:00:00.000,915,179,Major Market,Central,34,1,Beans,Coffee,Amaretto,197,322,Colorado,120,180,160,300,46,Regular
815,154,2013-10-01 00:00:00.000,1132,213,Major Market,Central,50,1,Beans,Coffee,Colombian,178,391,Illinois,150,220,160,370,93,Regular
970,76,2013-10-01 00:00:00.000,580,111,Major Market,Central,21,1,Beans,Espresso,Caffe Mocha,117,199,Colorado,100,180,170,280,32,Regular
312,257,2013-10-01 00:00:00.000,1662,341,Major Market,Central,84,1,Beans,Espresso,Caffe Mocha,332,637,Illinois,370,520,420,890,117,Regular
513,161,2013-10-01 00:00:00.000,1267,161,Major Market,Central,45,1,Beans,Espresso,Caffe Mocha,137,343,Ohio,230,240,190,470,69,Regular
720,161,2013-10-01 00:00:00.000,1267,161,Major Market,Central,45,1,Leaves,Herbal Tea,Chamomile,137,343,Colorado,120,140,110,260,69,Decaf
708,123,2013-10-01 00:00:00.000,915,179,Major Market,Central,34,1,Leaves,Herbal Tea,Chamomile,197,322,Illinois,90,150,140,240,46,Decaf
815,108,2013-10-01 00:00:00.000,971,157,Major Market,Central,30,1,Leaves,Herbal Tea,Mint,172,282,Illinois,80,130,120,210,41,Decaf
419,82,2013-10-01 00:00:00.000,788,123,Major Market,Central,27,1,Leaves,Tea,Darjeeling,96,218,Ohio,50,90,60,140,58,Regular
419,91,2013-10-01 00:00:00.000,656,127,Major Market,Central,28,1,Leaves,Tea,Earl Grey,113,232,Ohio,50,100,80,150,51,Regular
970,90,2013-10-01 00:00:00.000,572,115,Major Market,Central,29,1,Leaves,Tea,Green Tea,110,218,Colorado,50,90,80,140,41,Regular
641,10,2013-10-01 00:00:00.000,598,13,Small Market,Central,3,1,Beans,Coffee,Decaf Irish Cream,-3,25,Iowa,0,10,10,10,15,Decaf
920,86,2013-10-01 00:00:00.000,547,116,Small Market,Central,28,1,Beans,Coffee,Decaf Irish Cream,91,215,Wisconsin,80,120,100,200,55,Decaf
573,79,2013-10-01 00:00:00.000,593,98,Small Market,Central,30,1,Beans,Coffee,Colombian,52,189,Missouri,70,100,70,170,63,Regular
414,96,2013-10-01 00:00:00.000,683,134,Small Market,Central,87,1,Beans,Coffee,Colombian,27,245,Wisconsin,90,140,60,230,116,Regular
573,40,2013-10-01 00:00:00.000,881,59,Small Market,Central,11,1,Beans,Espresso,Caffe Mocha,53,106,Missouri,50,90,90,140,23,Regular
262,80,2013-10-01 00:00:00.000,1055,94,Small Market,Central,24,1,Beans,Espresso,Caffe Mocha,71,185,Wisconsin,110,140,120,250,46,Regular
319,257,2013-10-01 00:00:00.000,1662,341,Small Market,Central,84,1,Leaves,Herbal Tea,Chamomile,332,637,Iowa,200,280,210,480,117,Decaf
515,122,2013-10-01 00:00:00.000,789,176,Small Market,Central,39,1,Leaves,Herbal Tea,Lemon,169,318,Iowa,90,150,130,240,62,Decaf
417,86,2013-10-01 00:00:00.000,1698,23,Small Market,Central,26,1,Leaves,Herbal Tea,Lemon,-39,116,Missouri,60,20,10,80,49,Decaf
515,239,2013-10-01 00:00:00.000,1755,239,Small Market,Central,66,1,Leaves,Tea,Darjeeling,221,509,Iowa,170,170,110,340,90,Regular
515,255,2013-10-01 00:00:00.000,1756,312,Small Market,Central,96,1,Leaves,Tea,Earl Grey,272,604,Iowa,170,230,130,400,129,Regular
573,25,2013-10-01 00:00:00.000,209,31,Small Market,Central,9,1,Leaves,Tea,Earl Grey,-16,60,Missouri,10,20,0,30,42,Regular
720,81,2013-11-01 00:00:00.000,984,117,Major Market,Central,22,1,Beans,Coffee,Decaf Irish Cream,125,211,Colorado,80,110,80,190,33,Decaf
847,113,2013-11-01 00:00:00.000,803,165,Major Market,Central,36,1,Beans,Coffee,Decaf Irish Cream,157,296,Illinois,110,160,110,270,59,Decaf
970,75,2013-11-01 00:00:00.000,659,114,Major Market,Central,24,1,Beans,Espresso,Decaf Espresso,86,201,Colorado,90,150,100,240,56,Decaf
847,211,2013-11-01 00:00:00.000,1778,212,Major Market,Central,59,1,Beans,Espresso,Decaf Espresso,191,451,Illinois,270,270,200,540,83,Decaf
719,118,2013-11-01 00:00:00.000,930,172,Major Market,Central,33,1,Beans,Coffee,Amaretto,190,309,Colorado,110,170,130,280,44,Regular
815,173,2013-11-01 00:00:00.000,1150,239,Major Market,Central,57,1,Beans,Coffee,Colombian,206,439,Illinois,170,230,140,400,100,Regular
303,50,2013-11-01 00:00:00.000,589,73,Major Market,Central,14,1,Beans,Espresso,Caffe Mocha,71,131,Colorado,60,90,70,150,25,Regular
630,228,2013-11-01 00:00:00.000,1691,304,Major Market,Central,75,1,Beans,Espresso,Caffe Mocha,291,567,Illinois,290,390,290,680,108,Regular
234,181,2013-11-01 00:00:00.000,1283,182,Major Market,Central,50,1,Beans,Espresso,Caffe Mocha,159,387,Ohio,230,230,170,460,75,Regular
970,181,2013-11-01 00:00:00.000,1283,182,Major Market,Central,50,1,Leaves,Herbal Tea,Chamomile,159,387,Colorado,170,160,100,330,75,Decaf
708,118,2013-11-01 00:00:00.000,930,172,Major Market,Central,33,1,Leaves,Herbal Tea,Chamomile,188,309,Illinois,110,150,110,260,45,Decaf
708,81,2013-11-01 00:00:00.000,984,117,Major Market,Central,22,1,Leaves,Herbal Tea,Mint,125,211,Illinois,70,110,80,180,33,Decaf
614,78,2013-11-01 00:00:00.000,798,119,Major Market,Central,25,1,Leaves,Tea,Darjeeling,92,210,Ohio,60,100,60,160,57,Regular
309,75,2013-11-01 00:00:00.000,659,114,Major Market,Central,24,1,Leaves,Tea,Earl Grey,88,201,Illinois,60,90,50,150,55,Regular
740,102,2013-11-01 00:00:00.000,666,143,Major Market,Central,31,1,Leaves,Tea,Earl Grey,132,261,Ohio,80,120,70,200,54,Regular
970,88,2013-11-01 00:00:00.000,561,112,Major Market,Central,29,1,Leaves,Tea,Green Tea,104,213,Colorado,70,90,60,160,42,Regular
319,10,2013-11-01 00:00:00.000,596,13,Small Market,Central,3,1,Beans,Coffee,Decaf Irish Cream,-4,25,Iowa,0,20,10,20,16,Decaf
920,77,2013-11-01 00:00:00.000,557,103,Small Market,Central,25,1,Beans,Coffee,Decaf Irish Cream,76,192,Wisconsin,70,100,60,170,52,Decaf
712,15,2013-11-01 00:00:00.000,848,24,Small Market,Central,4,1,Beans,Coffee,Amaretto,12,42,Iowa,10,20,10,30,16,Regular
573,82,2013-11-01 00:00:00.000,601,102,Small Market,Central,31,1,Beans,Coffee,Colombian,56,196,Missouri,80,100,40,180,64,Regular
608,94,2013-11-01 00:00:00.000,694,130,Small Market,Central,85,1,Beans,Coffee,Colombian,24,239,Wisconsin,90,130,30,220,114,Regular
573,54,2013-11-01 00:00:00.000,885,78,Small Market,Central,15,1,Beans,Espresso,Caffe Mocha,76,141,Missouri,60,100,80,160,27,Regular
715,75,2013-11-01 00:00:00.000,1063,89,Small Market,Central,23,1,Beans,Espresso,Caffe Mocha,67,175,Wisconsin,90,110,70,200,44,Regular
641,228,2013-11-01 00:00:00.000,1691,304,Small Market,Central,75,1,Leaves,Herbal Tea,Chamomile,291,567,Iowa,210,280,180,490,108,Decaf
641,113,2013-11-01 00:00:00.000,803,165,Small Market,Central,36,1,Leaves,Herbal Tea,Lemon,159,296,Iowa,100,150,100,250,58,Decaf
563,211,2013-11-01 00:00:00.000,1778,212,Small Market,Central,59,1,Leaves,Tea,Darjeeling,191,451,Iowa,170,180,110,350,83,Regular
641,245,2013-11-01 00:00:00.000,1784,300,Small Market,Central,93,1,Leaves,Tea,Earl Grey,257,581,Iowa,200,250,130,450,127,Regular
720,86,2013-12-01 00:00:00.000,1003,124,Major Market,Central,24,1,Beans,Coffee,Decaf Irish Cream,131,224,Colorado,80,120,90,200,36,Decaf
312,127,2013-12-01 00:00:00.000,830,185,Major Market,Central,40,1,Beans,Coffee,Decaf Irish Cream,181,332,Illinois,120,180,130,300,63,Decaf
720,67,2013-12-01 00:00:00.000,677,101,Major Market,Central,22,1,Beans,Espresso,Decaf Espresso,70,179,Colorado,80,130,80,210,54,Decaf
773,250,2013-12-01 00:00:00.000,1820,251,Major Market,Central,70,1,Beans,Espresso,Decaf Espresso,233,534,Illinois,320,320,240,640,94,Decaf
303,123,2013-12-01 00:00:00.000,959,179,Major Market,Central,34,1,Beans,Coffee,Amaretto,199,322,Colorado,120,170,130,290,45,Regular
312,224,2013-12-01 00:00:00.000,1191,310,Major Market,Central,73,1,Beans,Coffee,Colombian,288,569,Illinois,220,300,190,520,116,Regular
970,54,2013-12-01 00:00:00.000,601,79,Major Market,Central,15,1,Beans,Espresso,Caffe Mocha,79,142,Colorado,60,110,90,170,26,Regular
708,247,2013-12-01 00:00:00.000,1744,329,Major Market,Central,81,1,Beans,Espresso,Caffe Mocha,321,614,Illinois,310,420,320,730,113,Regular
937,153,2013-12-01 00:00:00.000,1319,153,Major Market,Central,42,1,Beans,Espresso,Caffe Mocha,129,326,Ohio,190,200,140,390,66,Regular
970,153,2013-12-01 00:00:00.000,1319,153,Major Market,Central,42,1,Leaves,Herbal Tea,Chamomile,129,326,Colorado,140,140,80,280,66,Decaf
618,123,2013-12-01 00:00:00.000,959,179,Major Market,Central,34,1,Leaves,Herbal Tea,Chamomile,197,322,Illinois,110,170,130,280,46,Decaf
312,86,2013-12-01 00:00:00.000,1003,124,Major Market,Central,24,1,Leaves,Herbal Tea,Mint,131,224,Illinois,80,110,80,190,36,Decaf
513,88,2013-12-01 00:00:00.000,817,133,Major Market,Central,29,1,Leaves,Tea,Darjeeling,107,236,Ohio,70,110,70,180,61,Regular
513,134,2013-12-01 00:00:00.000,690,186,Major Market,Central,41,1,Leaves,Tea,Earl Grey,180,341,Ohio,110,150,90,260,65,Regular
719,81,2013-12-01 00:00:00.000,551,104,Major Market,Central,26,1,Leaves,Tea,Green Tea,98,197,Colorado,60,90,60,150,38,Regular
712,10,2013-12-01 00:00:00.000,594,14,Small Market,Central,3,1,Beans,Coffee,Decaf Irish Cream,-1,26,Iowa,0,20,10,20,15,Decaf
414,83,2013-12-01 00:00:00.000,575,112,Small Market,Central,27,1,Beans,Coffee,Decaf Irish Cream,85,208,Wisconsin,80,110,70,190,55,Decaf
573,68,2013-12-01 00:00:00.000,619,85,Small Market,Central,25,1,Beans,Coffee,Colombian,39,163,Missouri,60,90,40,150,59,Regular
262,105,2013-12-01 00:00:00.000,716,145,Small Market,Central,95,1,Beans,Coffee,Colombian,30,266,Wisconsin,100,140,30,240,125,Regular
573,50,2013-12-01 00:00:00.000,898,73,Small Market,Central,14,1,Beans,Espresso,Caffe Mocha,71,131,Missouri,60,90,70,150,25,Regular
262,80,2013-12-01 00:00:00.000,1079,96,Small Market,Central,24,1,Beans,Espresso,Caffe Mocha,74,188,Wisconsin,100,120,80,220,46,Regular
515,247,2013-12-01 00:00:00.000,1744,329,Small Market,Central,81,1,Leaves,Herbal Tea,Chamomile,321,614,Iowa,230,300,200,530,113,Decaf
515,127,2013-12-01 00:00:00.000,830,185,Small Market,Central,40,1,Leaves,Herbal Tea,Lemon,183,332,Iowa,120,170,120,290,62,Decaf
641,250,2013-12-01 00:00:00.000,1820,251,Small Market,Central,70,1,Leaves,Tea,Darjeeling,232,534,Iowa,210,200,120,410,95,Regular
563,294,2013-12-01 00:00:00.000,1838,360,Small Market,Central,111,1,Leaves,Tea,Earl Grey,321,697,Iowa,240,300,170,540,144,Regular
816,20,2013-12-01 00:00:00.000,218,25,Small Market,Central,7,1,Leaves,Tea,Earl Grey,-24,48,Missouri,10,20,-10,30,41,Regular
951,154,2012-10-01 00:00:00.000,3654,-24,Major Market,West,50,1,Beans,Coffee,Decaf Irish Cream,-117,130,California,220,-30,-100,190,93,Decaf
714,257,2012-10-01 00:00:00.000,1662,341,Major Market,West,84,1,Beans,Espresso,Decaf Espresso,225,598,California,230,320,240,550,116,Decaf
818,122,2012-10-01 00:00:00.000,2555,-13,Major Market,West,39,1,Beans,Coffee,Amaretto,-74,109,California,170,-20,-60,150,61,Regular
626,260,2012-10-01 00:00:00.000,2548,390,Major Market,West,91,1,Beans,Coffee,Colombian,247,650,California,380,580,470,960,143,Regular
562,239,2012-10-01 00:00:00.000,1755,239,Major Market,West,66,1,Beans,Espresso,Caffe Latte,149,478,California,210,220,160,430,90,Regular
562,125,2012-10-01 00:00:00.000,898,173,Major Market,West,113,1,Beans,Espresso,Caffe Mocha,27,298,California,110,160,50,270,146,Regular
661,108,2012-10-01 00:00:00.000,971,157,Major Market,West,30,1,Leaves,Herbal Tea,Chamomile,115,265,California,80,130,120,210,42,Decaf
562,239,2012-10-01 00:00:00.000,1246,281,Major Market,West,74,1,Leaves,Herbal Tea,Lemon,186,520,California,190,220,170,410,95,Decaf
562,123,2012-10-01 00:00:00.000,915,179,Major Market,West,34,1,Leaves,Tea,Darjeeling,134,302,California,50,90,80,140,45,Regular
971,43,2012-10-01 00:00:00.000,419,64,Small Market,West,13,1,Beans,Coffee,Decaf Irish Cream,29,107,Oregon,50,100,80,150,35,Decaf
435,79,2012-10-01 00:00:00.000,593,98,Small Market,West,30,1,Beans,Coffee,Decaf Irish Cream,34,177,Utah,100,160,120,260,64,Decaf
425,96,2012-10-01 00:00:00.000,683,134,Small Market,West,87,1,Beans,Coffee,Decaf Irish Cream,17,230,Washington,140,190,100,330,117,Decaf
503,161,2012-10-01 00:00:00.000,1267,161,Small Market,West,45,1,Beans,Espresso,Decaf Espresso,91,322,Oregon,140,150,110,290,70,Decaf
253,80,2012-10-01 00:00:00.000,1055,94,Small Market,West,24,1,Beans,Espresso,Decaf Espresso,48,174,Washington,60,90,80,150,46,Decaf
971,51,2012-10-01 00:00:00.000,503,71,Small Market,West,46,1,Beans,Coffee,Amaretto,-5,122,Oregon,70,100,50,170,76,Regular
435,65,2012-10-01 00:00:00.000,1053,77,Small Market,West,20,1,Beans,Coffee,Amaretto,36,142,Utah,90,110,90,200,41,Regular
971,60,2012-10-01 00:00:00.000,463,84,Small Market,West,19,1,Beans,Coffee,Colombian,21,144,Oregon,80,130,90,210,63,Regular
435,47,2012-10-01 00:00:00.000,375,64,Small Market,West,15,1,Beans,Coffee,Colombian,22,111,Utah,50,100,80,150,42,Regular
206,68,2012-10-01 00:00:00.000,438,99,Small Market,West,21,1,Beans,Coffee,Colombian,56,167,Washington,90,140,110,230,43,Regular
206,22,2012-10-01 00:00:00.000,573,29,Small Market,West,7,1,Beans,Espresso,Caffe Latte,10,51,Washington,10,20,20,30,19,Regular
702,21,2012-10-01 00:00:00.000,846,31,Small Market,West,5,1,Beans,Espresso,Caffe Mocha,14,52,Nevada,10,20,20,30,17,Regular
801,103,2012-10-01 00:00:00.000,564,133,Small Market,West,33,1,Beans,Espresso,Caffe Mocha,87,236,Utah,80,130,110,210,46,Regular
775,125,2012-10-01 00:00:00.000,898,173,Small Market,West,113,1,Leaves,Herbal Tea,Chamomile,26,298,Nevada,90,150,60,240,147,Decaf
206,125,2012-10-01 00:00:00.000,1119,188,Small Market,West,41,1,Leaves,Herbal Tea,Chamomile,115,313,Washington,90,160,130,250,73,Decaf
702,154,2012-10-01 00:00:00.000,1132,213,Small Market,West,50,1,Leaves,Herbal Tea,Lemon,120,367,Nevada,120,170,120,290,93,Decaf
971,90,2012-10-01 00:00:00.000,572,115,Small Market,West,29,1,Leaves,Herbal Tea,Lemon,73,205,Oregon,60,100,90,160,42,Decaf
702,122,2012-10-01 00:00:00.000,789,176,Small Market,West,39,1,Leaves,Herbal Tea,Mint,114,298,Nevada,90,150,130,240,62,Decaf
435,86,2012-10-01 00:00:00.000,1698,23,Small Market,West,26,1,Leaves,Herbal Tea,Mint,-27,109,Utah,60,20,0,80,50,Decaf
702,257,2012-10-01 00:00:00.000,1662,341,Small Market,West,84,1,Leaves,Tea,Darjeeling,224,598,Nevada,110,180,130,290,117,Regular
541,21,2012-10-01 00:00:00.000,480,32,Small Market,West,5,1,Leaves,Tea,Darjeeling,16,53,Oregon,0,20,20,20,16,Regular
775,239,2012-10-01 00:00:00.000,1755,239,Small Market,West,66,1,Leaves,Tea,Earl Grey,149,478,Nevada,110,120,80,230,90,Regular
